id, date, time, views, author, message
719,2016/02/05,6:18:12 PM,3.3K,أين وقع القارح ؟,#صنعاءغارة على النهدينالساعة 2:15 am_________________________#أين_وقع_القارح
720,2016/02/05,6:22:24 PM,3.3K,أين وقع القارح ؟,#صنعاءغارة على النهدينالساعة02:22 am _________________________#أين_وقع_القارح
721,2016/02/05,6:30:42 PM,3.1K,أين وقع القارح ؟,#صنعاءغارة على النهدينالساعة02:30 am _________________________#أين_وقع_القارح
722,2016/02/05,6:35:16 PM,3.1K,أين وقع القارح ؟,#صنعاءغارة على النهدينالساعة02:35 am _________________________#أين_وقع_القارح
723,2016/02/05,6:40:50 PM,3.2K,أين وقع القارح ؟,#صنعاءغارة على النهدينالساعة 2:40  am_________________________#أين_وقع_القارح
724,2016/02/05,6:43:12 PM,3.1K,أين وقع القارح ؟,الغارة الخامسة لم تنفجر
725,2016/02/06,3:28:45 AM,3.2K,أين وقع القارح ؟,#صنعاءغارة بالقرب من مطار صنعاءالساعة 11:03 am_________________________#أين_وقع_القارح
726,2016/02/06,7:33:25 AM,3.1K,أين وقع القارح ؟,#صنعاءغارة على جبل النهدين الساعةة3:33 pm_________________________#أين_وقع_القارح
727,2016/02/06,7:35:55 AM,3K,أين وقع القارح ؟,#صنعاءصورة من الغارة على جبل النهدين الساعةة3:33 pm_________________________#أين_وقع_القارح
728,2016/02/06,7:41:56 AM,3K,أين وقع القارح ؟,#صنعاءغارة على جبل النهدين الساعةة3:41 pm_________________________#أين_وقع_القارح
729,2016/02/06,7:43:54 AM,3.1K,أين وقع القارح ؟,#صنعاءتصحيح غارتين على دار الرئاسة الساعةة3:41 pm_________________________#أين_وقع_القارح
730,2016/02/06,7:46:53 AM,3.3K,أين وقع القارح ؟,#صنعاءصورة من الغارة على دار الرئاسة خلف البوابة _________________________#أين_وقع_القارح
731,2016/02/06,8:14:53 PM,3.3K,أين وقع القارح ؟,#صنعاءغارات على معسكر الصباحة وعلى شمال العاصمة الساعة 3:55 amجاري التاكد _________________________#أين_وقع_القارح
732,2016/02/06,8:22:12 PM,3.3K,أين وقع القارح ؟,#صنعاءغارة على معسكر الصباحة الساعة 3:55 amغارة على منطقة الكسارة ضلاع همدانالساعة 4:10 am_________________________#أين_وقع_القارح
733,2016/02/06,8:54:40 PM,3.1K,أين وقع القارح ؟,#صنعاءغارة على عيبان الساعة 4:52am_________________________#أين_وقع_القارح
734,2016/02/06,9:02:08 PM,3.2K,أين وقع القارح ؟,#صنعاء3 غارات على عيبان والنهدين الساعة 4:52am_________________________#أين_وقع_القارح
735,2016/02/07,1:23:00 AM,3.1K,أين وقع القارح ؟,#صنعاء‎3 غارات على معسكر الصمعالساعة 9:15_________________________#أين_وقع_القارح
736,2016/02/07,1:26:00 AM,3.1K,أين وقع القارح ؟,#الحديدة انتحاري يفجر نفسه في شارع زايد والأجهزة الأمنية تطوق المكان _________________________#أين_وقع_القارح
737,2016/02/07,1:59:32 AM,3.2K,أين وقع القارح ؟,#صنعاءغارة رابعة على معسكر الصمع الان 9:58 am _________________________#أين_وقع_القارح
738,2016/02/07,5:31:39 AM,3.1K,أين وقع القارح ؟,رساله هاااامهمن السيد /عبدالملك بدرالدين الحوثي ... حفظه الله الى كل المجاهدين أفراد ومشرفين مقيمين ومهاجرين و من في الجبهات صامدين " أنتم اولياء الله المخلصين وهذه سنة الله في عباده المؤمنين ولقد كان اهل اليمن حواريين . فيا انصار الله ويا جند رسوله كونوا أهلا للمسؤلية  واستعينوا بالصبر والصلاة وتزودوا بتقوى الله واعلموا انكم مسؤلين غدا بين يدي الله ،فلا تكونوا ممن يأمرون الناس بالبر وينسون انفسهم.   واياكم والامل فانه كذوب، واياكم والدنيا فانها غرور، وايا كم والتنازع فانه الفشل، واياكم والكبر فانه الاحباط ، واياكم والظلم فانه ظلمات يوم القيامة. وعليكم بالقران فانه نور  لابصاركم وصلاحا لاموركم وجلبا لارزاقكم.يعمممممم،،،،_________________________#أين_وقع_القارح
739,2016/02/07,5:58:06 AM,3.1K,أين وقع القارح ؟,#صنعاء غارة على معسكر الصمع الساعة01:53_________________________#أين_وقع_القارح
740,2016/02/07,6:01:56 AM,3.2K,أين وقع القارح ؟,#صنعاء غارة على معسكر الصمع الساعة02:00 pm_________________________#أين_وقع_القارح
741,2016/02/07,7:03:32 AM,3.2K,أين وقع القارح ؟,#صنعاء غارة على معسكر الصمع الساعة02:56 pm_________________________#أين_وقع_القارح
742,2016/02/07,8:07:17 AM,3.1K,أين وقع القارح ؟,#صنعاءغارة على جبل النهدين خلف بيت البشيريالساعةة 04:05 pm_________________________#أين_وقع_القارح
743,2016/02/07,8:10:09 AM,3.1K,أين وقع القارح ؟,#صنعاءغارة على جبل النهدين خلف بيت البشيريالساعةة 04:10 pm_________________________#أين_وقع_القارح
744,2016/02/07,8:19:43 AM,3.1K,أين وقع القارح ؟,#صنعاءصور من الغارات على جبل النهدين خلف بيت البشيريالساعةة 04:10 pm_________________________#أين_وقع_القارح
745,2016/02/07,8:43:44 AM,3.3K,أين وقع القارح ؟,#صنعاءغارة على جبل النهدين خلف بيت البشيري ولم ينفجر الصاروخ الساعةة 04:43 pm_________________________#أين_وقع_القارح
746,2016/02/07,9:03:51 AM,3.4K,أين وقع القارح ؟,#عاجل.. #صنعاء الآن..  ثلاث غارات أخري تدمر ابراج الاتصالات بجبل #‏عيبان مديرية #‏بني_مطر_________________________#أين_وقع_القارح
747,2016/02/07,9:47:34 AM,3.4K,أين وقع القارح ؟,#االحديدة  غارة على معسكر الكمب في مديرية الضحي _________________________#أين_وقع_القارح
748,2016/02/07,10:37:34 AM,3.4K,أين وقع القارح ؟,#صنعاء غاره على معسكر الصمع الساعة06:34 pm_________________________#أين_وقع_القارح
749,2016/02/07,10:43:32 AM,3.6K,أين وقع القارح ؟,#صنعاء غاره على معسكر الصمع الساعة06:38 pm_________________________#أين_وقع_القارح
750,2016/02/07,10:56:48 AM,3.5K,أين وقع القارح ؟,#الحديدةغارة على مكتب المجلس السياسي لانصار الله في المحافظة_________________________#أين_وقع_القارح
751,2016/02/07,11:06:35 AM,3.6K,أين وقع القارح ؟,#الحديدةغارتين على مكتب المجلس السياسي لانصار الله في الحي التجاري _________________________#أين_وقع_القارح
752,2016/02/07,11:59:26 AM,3.9K,أين وقع القارح ؟,#الحديدةمصرع أحدهم بالحديدة بعبوة ناسفة  اليمن نت _ خاص :لقى ناشط في حزب الإصلاح بالحديدة  #عوض_محمد_جابر مصرعه بعد قيامه بزرع عبوة ناسفة في دراجته النارية كان ينوي أن يستهدف من خلالها نقطة أمنية..  وكشفت  مصادر مطلعة  أن الدراجة انفجرت بالنشاط الإصلاحي #عوض قبل الوصول لهدفه مما تسببت بمصرعه وإصابة آخرين كانوا في محيط مكان الانفجار.. الجدير ذكره أن استهداف قيادات عسكرية والنقاط الأمنية وأقسام الشرطة سبق وأن استشرت بمحافظة #الحديدة وفي كل مرة كان تنظيم #القاعدة يعلن مسئوليته المباشرة عنها. ________________________#أين_وقع_القارح
753,2016/02/07,1:29:25 PM,4.1K,أين وقع القارح ؟,#الحديدة: الطيران يشن غارﮤ على مسجدا في الطريق الساحلي بمديرية #الدريهمي ________________________#أين_وقع_القارح
754,2016/02/08,2:20:00 PM,4K,أين وقع القارح ؟,#صنعاء: أكثر من 15 غارة على مناطق متفرقة بمديرية نهم  _________________________#أين_وقع_القارح
755,2016/02/09,2:34:35 AM,3.7K,أين وقع القارح ؟,#صنعاء غارة على الهناجر التابعة للمؤسسة الاقتصادية خلف شركة النفط في شارع الستين الساعةة 10:20 am_________________________#أين_وقع_القارح
756,2016/02/09,2:42:43 AM,3.8K,أين وقع القارح ؟,#صنعاء تصحيح غارة على الهناجر التابعة للمؤسسة الاقتصادية خلف شركة النفط في منطقة الصباحة الساعةة 10:20 am_________________________#أين_وقع_القارح
757,2016/02/09,4:38:06 AM,3.9K,أين وقع القارح ؟,#صنعاءغارة على معسكر السواد الساعةة 12:30 pm_________________________#أين_وقع_القارح
758,2016/02/09,1:07:29 PM,3.9K,أين وقع القارح ؟,#صنعاءغارتين على جبل النهدين الساعةة 09:00 pm_________________________#أين_وقع_القارح
759,2016/02/09,1:28:00 PM,3.9K,أين وقع القارح ؟,#صنعاءتصحيح غارتين على هنجر بداخل مدارس شقائق الرحمن في منطقة بيت معياد الساعةة 09:00 pm_________________________#أين_وقع_القارح
760,2016/02/09,1:30:44 PM,3.9K,أين وقع القارح ؟,#صنعاءتصحيح غارتين على هنجر بداخل مدارس شقائق النعمان في منطقة بيت معياد الساعةة 09:00 pm_________________________#أين_وقع_القارح
761,2016/02/09,1:42:35 PM,4.1K,أين وقع القارح ؟,#صنعاءغارة على جبل النهدين من اتجاة دار الرئاسة  الساعةة 09:36 pm_________________________#أين_وقع_القارح
762,2016/02/09,8:23:08 PM,4.1K,أين وقع القارح ؟,صنعاء: استشهد المواطن منير الحكيمي وزوجته واطفاله إثر غارة استهدف منزله في منطقة السبعين بالعاصمة  _________________________#أين_وقع_القارح
763,2016/02/10,4:38:29 AM,4.3K,أين وقع القارح ؟,#صنعاء غارة على معسكر السواد الساعةة 11:47 am _________________________#أين_وقع_القارح
764,2016/02/10,5:13:56 PM,4.1K,أين وقع القارح ؟,#صنعاء غارة على معسكر الحفاء الساعة 1:06 am_________________________#أين_وقع_القارح
765,2016/02/11,2:40:51 AM,3.9K,أين وقع القارح ؟,#صنعاء غارة على جبل عيبانالساعةة 10:38 am_________________________#أين_وقع_القارح
766,2016/02/11,2:50:40 AM,3.9K,أين وقع القارح ؟,#صنعاء غارة على جبل عيبانالساعةة 10:47 am_________________________#أين_وقع_القارح
767,2016/02/11,5:04:37 AM,3.8K,أين وقع القارح ؟,#صنعاءغارة على جبل عصر من اتجاة معسكر الصباحة الساعةة 12:57 pm_________________________#أين_وقع_القارح
768,2016/02/11,5:09:54 AM,4.1K,أين وقع القارح ؟,#صنعاءتصحيح لاسم الجبل غارة على جبل وتران ( بجانب جبل عصر ) الساعةة 12:57 pm_________________________#أين_وقع_القارح
769,2016/02/11,9:19:53 AM,4.4K,أين وقع القارح ؟,عــــااااجــــل.وهــــــااامبالنسبة #لمعسكر_الفرضةفأن  المعارك مازالت كر وفر في اعالي #جبال_الفرضة..وهناك محاولة تسلل من قبل #مرتزق_العدوان لاقتحام المعسكر.إلا ان #رجال_الله_مازالوا_صامدين رغم كثافة الغارات والتي وصلت الى حد الان اكثر من #اربعين_غارة..حسبنا الله ونعم الوكيل..دعواتكم للمجاهدين بالنصر والتمكين (والعاقبة للمتقين)_________________________#أين_وقع_القارح
770,2016/02/11,11:06:41 AM,4.4K,أين وقع القارح ؟,#صنعاء: طيران العدوان يستهدف جسر عساج بمديرية نهم ويدمره بالكامل _________________________#أين_وقع_القارح
771,2016/02/11,3:57:10 PM,4.2K,أين وقع القارح ؟,#صنعاء4 غارات على الرحبه ( قرب المطار الجديد )الساعةة 11:40 pm_________________________#أين_وقع_القارح
772,2016/02/11,4:07:13 PM,4.3K,أين وقع القارح ؟,صنعاءغارتان لطيران العدوان تستهدف مزرعة بمنطقة العرة بمديرية همدان   _________________________#أين_وقع_القارح
773,2016/02/11,4:17:47 PM,4.3K,أين وقع القارح ؟,#صنعاءغارة على النهدينالساعة 12:16 am _________________________#أين_وقع_القارح
774,2016/02/11,4:22:14 PM,4.3K,أين وقع القارح ؟,تصحيحالغارة ليست في النهدينجاري التأكد #أين_وقع_القارح
775,2016/02/11,4:29:04 PM,4.6K,أين وقع القارح ؟,#صنعاءغارتين بالقرب من المصباحيوحدوث حريق قد تكون في حديقة السبعينجاري التاكد الساعة 12:16 am _________________________#أين_وقع_القارح
776,2016/02/11,4:53:38 PM,4.7K,أين وقع القارح ؟,#صنعاءغارة بالقرب من محطة بجولة المصباحيغارة على الامن المركزيالساعة 12:16 am _________________________#أين_وقع_القارح
777,2016/02/12,7:33:45 AM,4.5K,أين وقع القارح ؟,عاجلصنعاء: غارات مكثفة لطيران العدوان على مناطق متفرقة في مديرية نهم _________________________#أين_وقع_القارح
778,2016/02/12,1:58:02 PM,4.4K,أين وقع القارح ؟,#صنعاغارات على سوق مسورة في نهم التابعة لمحافظة صنعاء9:25 _________________________#أين_وقع_القارح
779,2016/02/12,2:01:46 PM,4.5K,أين وقع القارح ؟,#صنعاءغارة على الغوش في ضلاع همدانالساعة 9:47 pm _________________________#أين_وقع_القارح
780,2016/02/12,3:02:04 PM,4.2K,أين وقع القارح ؟,#صنعاءغارة على النهدين جهه الرئاسةالساعة 10:56 _________________________#أين_وقع_القارح
781,2016/02/12,3:09:46 PM,4.3K,أين وقع القارح ؟,#صنعاءغارة على النهدين جهه الرئاسةالساعة 11:05 _________________________#أين_وقع_القارح
782,2016/02/12,3:36:04 PM,4.5K,أين وقع القارح ؟,#صنعــــــــــاءطيران العدوان يعاود استهداف الطرق  في مديرية نهم بمحافظة صنعاء وغارات على معسكر اللواء 63  في نهم _________________________#أين_وقع_القارح
783,2016/02/12,6:19:56 PM,4.6K,أين وقع القارح ؟,#صنعاءغارة على معسكر الصمع في أرحبالساعة 2:07 am _________________________#أين_وقع_القارح
784,2016/02/13,1:26:28 PM,4.6K,أين وقع القارح ؟,#صنعاءغارة على معهد الجوية بالقرب من المطارالساعة 8:53 pm _________________________#أين_وقع_القارح
785,2016/02/13,2:23:45 PM,4.5K,أين وقع القارح ؟,#صنعاءالغارة الثانية على معسكر الصباحة عصرالساعة 10:17 pmجاري التأكد عن مكان الغارة الاولى  _________________________#أين_وقع_القارح
786,2016/02/13,2:42:40 PM,4.4K,أين وقع القارح ؟,#صنعاءغارتين على جبل عيبان الساعة 1017 _________________________#أين_وقع_القارح
787,2016/02/13,3:13:31 PM,4.5K,أين وقع القارح ؟,#صنعاءمتابعاتخمس غارات على على جبل عيبان الساعة 1017100211:07 _________________________#أين_وقع_القارح
788,2016/02/13,3:17:29 PM,4.4K,أين وقع القارح ؟,#صنعاءغارة على مستودعات المؤسسة الاقتصادية في منطقة المداور مديرية همدان _________________________#أين_وقع_القارح
789,2016/02/13,5:13:53 PM,4.3K,أين وقع القارح ؟,#صنعاءغارة على منطقة سعوان بالقرب من مدرسة عمر المختارالساعة 1:05 am _________________________#أين_وقع_القارح
790,2016/02/13,5:15:46 PM,4.5K,أين وقع القارح ؟,#صنعاءالغارة على معهد الفندقة في سعوان بالقرب من مدرسة عمر المختارالساعة 1:05 am _________________________#أين_وقع_القارح
791,2016/02/13,5:27:51 PM,4.5K,أين وقع القارح ؟,#صنعاءمتابعاتالغارة استهدفت منزل محمد بشير بجانب معهد الفندقة في سعوان بالقرب من مدرسة عمر المختارالساعة 1:05 am _________________________#أين_وقع_القارح
792,2016/02/13,5:43:19 PM,4.7K,أين وقع القارح ؟,#صنعاءتضرر هنجر الوصابي ومعهد القندقةومنزل محمد بشير  _________________________#أين_وقع_القارح
793,2016/02/13,10:45:21 PM,5.1K,أين وقع القارح ؟,#المحويت استهداف مدينة قشلة شبام كوكبان ب 4 غارات ، ما ادى الى إستشهاد عدد من المواطنين وجرح اخرين  ، فيما لم يتمكن فريق الإسعاف من الدخول إلى المدينة لاسعاف المصابين بسبب استهداف الطيران لبوابة المدينة  _________________________#أين_وقع_القارح
794,2016/02/14,2:28:28 PM,4.9K,أين وقع القارح ؟,#صنعاءغارة على جبل النهدينالساعة 10:25 pm _________________________#أين_وقع_القارح
795,2016/02/15,11:02:05 AM,4.6K,أين وقع القارح ؟,#المحويتغارتين على مدينة شبام كوكبان _________________________#أين_وقع_القارح
796,2016/02/15,7:53:20 PM,4.2K,أين وقع القارح ؟,#الحديدة أنفجار عنيف في محافظة الحديدةالساعة 3:50 am _________________________#أين_وقع_القارح
797,2016/02/15,8:04:32 PM,4.1K,أين وقع القارح ؟,#عمران طيران العدوان يستهدف مصنع اسمنت عمران الساعة 3:49 am _________________________#أين_وقع_القارح
798,2016/02/15,8:07:24 PM,4K,أين وقع القارح ؟,#الحديدة متابعات غارة على مطار الحديدة الساعة 3:50 am _________________________#أين_وقع_القارح
799,2016/02/15,8:13:40 PM,4K,أين وقع القارح ؟,#عمران طيران العدوان يستهدف كسارة المحجر التابعة لمصنع اسمنت عمران الساعة 3:49 am _________________________#أين_وقع_القارح
800,2016/02/15,8:17:40 PM,4.1K,أين وقع القارح ؟,#لحجعدة غارات على المعهد الصحي ومكتب المالية في الحوطة _________________________#أين_وقع_القارح
801,2016/02/15,9:42:36 PM,4.3K,أين وقع القارح ؟,#صنعاءغارة على منطقة عصرالساعة 5:16 amجاري التاكد عن المكان _________________________#أين_وقع_القارح
802,2016/02/15,10:27:03 PM,4.5K,أين وقع القارح ؟,#صنعاءغارة خلف مستشفى العلوم والتكنولوجيا باتجاه السنينه الساعة 6:07am  _________________________#أين_وقع_القارح
803,2016/02/16,3:59:42 AM,4.4K,أين وقع القارح ؟,#الحديدة انفجار في محافظة الحديدة الساعة 11:57am _________________________#أين_وقع_القارح
804,2016/02/16,1:36:04 PM,4.4K,أين وقع القارح ؟,#عمرانغارتان على محافظة عمران في جبل المرحه المطل على مدينة عمران _________________________#أين_وقع_القارح
805,2016/02/16,2:30:00 PM,4.3K,أين وقع القارح ؟,#صنعاءغارة على النهدين الساعة 10:24 pm _________________________#أين_وقع_القارح
806,2016/02/16,2:50:00 PM,4.3K,أين وقع القارح ؟,#صنعاء3 غارات على النهدين الساعة 10:24 pm _________________________#أين_وقع_القارح
807,2016/02/16,2:52:26 PM,4.2K,أين وقع القارح ؟,#صنعاءغارة على النهدين 10:50 pm _________________________#أين_وقع_القارح
808,2016/02/16,2:58:49 PM,4.1K,أين وقع القارح ؟,#صنعاءغارة على النهدين 10:55pm _________________________#أين_وقع_القارح
809,2016/02/16,2:59:26 PM,4.3K,أين وقع القارح ؟,#صنعاءغارة على النهدين 10:58 pm _________________________#أين_وقع_القارح
810,2016/02/16,3:00:09 PM,4.6K,أين وقع القارح ؟,#صنعاء6 غارات على النهدين الساعة 10:24 pm1046105510:58 _________________________#أين_وقع_القارح
811,2016/02/16,3:09:08 PM,4.7K,أين وقع القارح ؟,#صنعاءغارة على النهدين 11:06 pm _________________________#أين_وقع_القارح
812,2016/02/17,1:46:12 PM,4.4K,أين وقع القارح ؟,#صنعاء غارة على مطار صنعاء الدوليالساعةة 09:39 pm_________________________#أين_وقع_القارح
813,2016/02/17,1:48:57 PM,4.7K,أين وقع القارح ؟,#صنعاء غارة على مطار صنعاء الدوليالساعةة 09:48 pm_________________________#أين_وقع_القارح
814,2016/02/17,2:12:15 PM,4.5K,أين وقع القارح ؟,#إب غارة علي هنجر السياني للدواجن في ذي السفال واصابه شخص بجروح_________________________#أين_وقع_القارح
815,2016/02/17,2:46:20 PM,4.7K,أين وقع القارح ؟,#صنعاءغارة على جبل النهدين الساعةة10:45 pmغارة على معسكر السواد الساعةة10:39 pm_________________________#أين_وقع_القارح
816,2016/02/17,2:50:12 PM,5K,أين وقع القارح ؟,#صنعاءغارة على جبل النهدين الساعةة10:49 pm_________________________#أين_وقع_القارح
817,2016/02/18,5:10:55 AM,5.1K,أين وقع القارح ؟,#صنعاءسقوط صاروخ بجوار سوق عنقاد لم ينفجر _________________________#أين_وقع_القارح
818,2016/02/18,11:42:54 AM,5.1K,أين وقع القارح ؟,#الحديدةانفجارين يهزين محافظة الحديدةالساعة 7:38 pm _________________________#أين_وقع_القارح
819,2016/02/18,12:08:52 PM,5.4K,أين وقع القارح ؟,#الحديدة3 غارات على المطار الحربيالساعة 7:38 pm _________________________#أين_وقع_القارح
820,2016/02/19,6:46:45 AM,4.9K,أين وقع القارح ؟,#عمران‎3غارات على منطقة المرحة  _________________________#أين_وقع_القارح
821,2016/02/19,3:22:58 PM,5K,أين وقع القارح ؟,#صنعاءغارتين على عصر جهة الصباحةالساعة 11:15 pm _________________________#أين_وقع_القارح
822,2016/02/19,3:38:33 PM,5K,أين وقع القارح ؟,#صنعاءغارة على عصر جهة الصباحةغارة على جبل براش خلف نقمالساعة 11:15 pm _________________________#أين_وقع_القارح
823,2016/02/19,3:54:20 PM,5K,أين وقع القارح ؟,#صنعاءغارة على النهدينالساعة 11:53 pm _________________________#أين_وقع_القارح
824,2016/02/19,4:02:48 PM,5.3K,أين وقع القارح ؟,#صنعاءغارة على النهدينالساعة 12:01 am _________________________#أين_وقع_القارح
825,2016/02/20,12:02:54 PM,4.8K,أين وقع القارح ؟,_________________________#أين_وقع_القارح
826,2016/02/20,12:03:12 PM,5K,أين وقع القارح ؟,#صنعاءغارتين على مطار صنعاءالساعة 6:30 pm _________________________#أين_وقع_القارح
827,2016/02/20,5:33:03 PM,4.8K,أين وقع القارح ؟,#صنعاء غارة على قاعدة الديلمي الساعةة من 1:25 am_________________________#أين_وقع_القارح
828,2016/02/20,5:34:43 PM,5K,أين وقع القارح ؟,#صنعاء غارة على قاعدة الديلمي الساعةة من 1:34 am_________________________#أين_وقع_القارح
829,2016/02/20,5:40:11 PM,5.4K,أين وقع القارح ؟,#صنعاء #تصحيحغارتين على معسكر الصمع في ارحبالساعةة 1:34 am_________________________#أين_وقع_القارح
830,2016/02/20,9:05:24 PM,5.7K,أين وقع القارح ؟,#صنعاءغارات على معسكر فريجة في أرحب4:32 am _________________________#أين_وقع_القارح
831,2016/02/21,3:46:49 PM,5.5K,أين وقع القارح ؟,اين وقع القارح ؟الساعةة 11:39 pm_________________________#أين_وقع_القارح
832,2016/02/21,3:54:04 PM,6.3K,أين وقع القارح ؟,#صنعاء غارات تستهداف اللواء 62 حرس ارحب_________________________#أين_وقع_القارح
833,2016/02/23,7:31:00 PM,5.3K,أين وقع القارح ؟,#صنعـــــــاءطيران العدوان يشن غارات على مسورة ونقيل بن غيلان بمديرية نهم  _________________________#أين_وقع_القارح
834,2016/02/24,4:38:06 PM,4.6K,أين وقع القارح ؟,#صنعاء غارة على جبل النهدين الساعةة 12:35 am _________________________#أين_وقع_القارح
835,2016/02/24,5:58:17 PM,4.9K,أين وقع القارح ؟,#صنعاءغارة على عطانالساعة 1:56 am _________________________#أين_وقع_القارح
836,2016/02/24,10:00:32 PM,5.1K,أين وقع القارح ؟,#صنعاءغارة على عطان من جهة الستين الساعة 3:50 Am __________غارة على عطان الساعه 4:06 Am______________غارة على عطان الساعة 4:16 Am______________غارة على عطان الساعة 4:21 Am #أين_وقع_القارح
837,2016/02/25,4:46:31 PM,4.6K,أين وقع القارح ؟,#صنعاءغارة على النهدينالساعة 12:40 Am _________________________#أين_وقع_القارح
838,2016/02/25,5:12:36 PM,4.7K,أين وقع القارح ؟,حجة : غارة لطيران العدوان السعودي الأمريكي على منطقة الشعاب بمديرية حرض  _________________________#أين_وقع_القارح
839,2016/02/25,5:23:05 PM,4.9K,أين وقع القارح ؟,#صنعاء: غارتان لطيران العدوان السعودي الأمريكي على جبل المنار بمنطقة الحيمة _________________________#أين_وقع_القارح
840,2016/02/26,5:04:47 PM,4.5K,أين وقع القارح ؟,#صنعاءغارتين على عطانالساعة 12:58 am _________________________#أين_وقع_القارح
841,2016/02/26,5:11:51 PM,4.5K,أين وقع القارح ؟,#صنعاء3 غارات على عطانالساعة 12:58 amالساعة 1:02 amالساعة 1:08 am _________________________#أين_وقع_القارح
842,2016/02/26,5:18:43 PM,4.3K,أين وقع القارح ؟,#صنعاءغارة على عطان الساعة 1:17 am _________________________#أين_وقع_القارح
843,2016/02/26,5:28:05 PM,4.3K,أين وقع القارح ؟,#صنعاء4 غارات على عطانالساعة 12:58 amالساعة 1:02 amالساعة 1:08 amالساعة 1:17 am _________________________#أين_وقع_القارح
844,2016/02/26,5:56:29 PM,4.5K,أين وقع القارح ؟,#صنعاءغارة على عطان الساعة 1:54 am _________________________#أين_وقع_القارح
845,2016/02/26,6:30:04 PM,4.7K,أين وقع القارح ؟,#صنعاءغارة على عيبان الساعة 2:14 am _________________________#أين_وقع_القارح
846,2016/02/26,6:39:47 PM,4.9K,أين وقع القارح ؟,#صنعاءمتابعاتغارة بالقرب من منزل السفياني بجانب شركة راحةالساعة 2:07 am _________________________#أين_وقع_القارح
847,2016/02/27,8:34:53 AM,4.8K,أين وقع القارح ؟,#صنعاءأكثر من 25 شهيدا و 30 جريحا في غارات للطيران استهدفت المواطنين في سوق خلقة بنهم _________________________#أين_وقع_القارح
848,2016/02/27,3:13:34 PM,4.6K,أين وقع القارح ؟,#صنعاءغارة على عطانالساعة 11:06 pm _________________________#أين_وقع_القارح
849,2016/02/27,3:16:02 PM,4.7K,أين وقع القارح ؟,#صنعاءغارة على النهدينالساعة 11:14 pm _________________________#أين_وقع_القارح
850,2016/02/28,6:07:28 AM,4.1K,أين وقع القارح ؟,#صنعاء غارة على معسكر الجميمة في بني حشيش وأخرى على هران بأرحب  _________________________#أين_وقع_القارح
851,2016/02/28,6:12:00 AM,4.4K,أين وقع القارح ؟,تذكيـــــــــــراليوم ايها الأحرار  انتم على موعد مع عاصفة التغريدات  الأحد  الموافق 28-02-2016ستبدأ الساعة الثامنة  مساء بتوقيت صنعاء، كونوا على الموعدكونوا معنا لأجل كسر الصمت الدوليكونوا معنا لأجل اليمن#امريكا_تقتل_الشعب_اليمني#USAKillsYemeniPeople_________________________#أين_وقع_القارح
852,2016/02/28,8:48:44 AM,4.1K,أين وقع القارح ؟,دعوة عامة لكل الأحرار و الشرفاءالمناهضين للعدوان الأمريكي السعودي على اليمن للمشاركة  بقوة وعزيمة ونشاط في الحملة الإعلامية الكبيرة عبر "موقع تويتر" التي ستنطلق في تمام الساعة الثامنة مساء اليوم الأحد لكشف حقائق  جديدة عن الجرائم الأمريكية والسعودية بحق الشعب اليمني المظلوم.- فتوكلوا على الله وكونوا على أهبة الاستعداد وانتظروا الإعلان عن الهشتاق الخاص بالحملة ورابط التغريدات المساعدة قبل موعد انطلاقها ببضع دقائق ان شاء الله تعالى
853,2016/02/28,8:49:20 AM,3.9K,أين وقع القارح ؟,#عمراناكثر من 13 غارة حتى الآن على المعهد التقني بعمران _________________________#أين_وقع_القارح
854,2016/02/28,8:58:45 AM,4.3K,أين وقع القارح ؟,#عمرانصور من الغارات على المعهد التقني بعمران _________________________#أين_وقع_القارح
855,2016/02/28,12:38:03 PM,4.7K,أين وقع القارح ؟,هاااااام :  رابط حملة تغريدات الليلة على تويتر فتوكلوا على الله واستعدوا لها وشاركوا فيها بقوة ابتداء من الساعة الثامنة مساءhttps://sites.google.com/site/usakillsyemenipeople/
856,2016/02/28,2:14:52 PM,4.8K,أين وقع القارح ؟,#صنعاءغارة على  الحفاء الساعة 10:14 pm _________________________#أين_وقع_القارح
857,2016/02/28,2:15:13 PM,5.2K,أين وقع القارح ؟,#صنعاءغارة على  الحفاء الساعة10:09  pm _________________________#أين_وقع_القارح
858,2016/02/29,2:12:45 PM,4.3K,أين وقع القارح ؟,عاجلاللجنة الثورية العليا تدعو إلى تظاهرة حاشدة عصر الثلاثاء في باب اليمن تحت شعار جريمة سوق نهم جريمة أمريكية_________________________#أين_وقع_القارح
859,2016/02/29,3:37:09 PM,4.8K,أين وقع القارح ؟,#صنعاءغارة على جبل النهدين ولم ينفجر الصاروخ الساعةة 11:30 pm_________________________#أين_وقع_القارح
860,2016/03/01,6:00:00 AM,4.7K,أين وقع القارح ؟,#صنعاءغارة على النهدينالساعة1:57 pm _________________________#أين_وقع_القارح
861,2016/03/01,6:02:22 AM,5K,أين وقع القارح ؟,#صنعاءغارة على الرئاسةالساعة 2:00pm _________________________#أين_وقع_القارح
862,2016/03/01,3:28:58 PM,4.6K,أين وقع القارح ؟,#صنعاء‎3 غارات على الكسارات بالقرب من كلية المجتمع صرفالساعة 11:09 pm _________________________#أين_وقع_القارح
